id_w,i_h4,y2,age,y5,y8,y10,y11,y14,y17,k5,k23,k15,k31_3,k31_4,k31_6,k57,k66_r,m2_1,m2_2,m4,m5,m5_2_1,m7,reb,poyavlenie_child
2013,2,2.0,33,9,2,2.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,20000.0,,,10.0,3.0,,4.0,True,False
2013,2,,25,7,2,1.0,1,3,1,1.0,,1.0,1.0,1.0,2.0,,8000.0,,,,,,5.0,True,False
2013,2,,31,7,2,3.0,3,3,1,1.0,,2.0,1.0,2.0,2.0,,17000.0,,,,,,5.0,True,False
2013,2,1.0,30,7,6,2.0,3,3,2,1.0,1.0,3.0,2.0,1.0,2.0,,15500.0,,,7.0,4.0,,5.0,False,True
2013,2,1.0,21,6,1,1.0,1,2,2,3.0,,1.0,1.0,2.0,2.0,,11200.0,,,,,,1.0,True,False
2013,2,1.0,29,7,3,2.0,1,3,2,1.0,,3.0,1.0,2.0,2.0,,20000.0,,,,,,3.0,True,False
2013,2,1.0,30,7,2,2.0,3,2,2,,,,,,,6.0,0.0,,,10.0,4.0,,1.0,True,False
2013,2,,41,6,6,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,10000.0,,,,,,1.0,False,False
2013,2,,42,6,1,3.0,3,3,2,1.0,1.0,2.0,1.0,2.0,2.0,,28000.0,,,,,,1.0,False,False
2013,2,,40,6,6,2.0,3,3,2,3.0,,4.0,2.0,2.0,2.0,,7000.0,,,,,,1.0,False,False
2013,2,,19,1,1,3.0,2,3,2,,,,,,,2.0,450.0,,,,,,1.0,True,False
2013,2,3.0,22,1,6,3.0,2,1,2,,,,,,,5.0,5600.0,,,10.0,2.0,,5.0,False,False
2013,2,,42,5,1,3.0,2,3,2,3.0,,2.0,1.0,2.0,2.0,,14600.0,,,,,,1.0,False,False
2013,2,3.0,22,1,1,3.0,1,3,1,1.0,,1.0,1.0,2.0,2.0,,8000.0,,,,,,3.0,True,True
2013,2,,39,7,1,3.0,1,1,2,1.0,,2.0,1.0,2.0,2.0,,0.0,,,5.0,3.0,,4.0,False,False
2013,2,,19,2,2,3.0,1,3,2,,,,,,,2.0,0.0,,,,,,5.0,True,True
2013,2,,43,6,1,3.0,2,3,2,3.0,,4.0,1.0,2.0,2.0,,10000.0,,,8.0,3.0,,4.0,False,False
2013,2,1.0,43,7,2,3.0,1,1,2,1.0,1.0,2.0,1.0,2.0,2.0,,35000.0,,,9.0,4.0,,5.0,False,False
2013,2,1.0,21,2,2,3.0,1,1,2,1.0,1.0,1.0,1.0,2.0,2.0,,2000.0,,,,,,5.0,True,False
2013,2,,25,7,1,3.0,1,3,2,3.0,,3.0,1.0,2.0,2.0,,3500.0,,,,,,5.0,True,False
2013,2,,36,1,1,3.0,3,3,1,1.0,,4.0,1.0,2.0,2.0,,9000.0,,,4.0,1.0,,1.0,False,False
2013,2,,19,1,1,1.0,3,2,1,,,,,,,1.0,700.0,,,,,,1.0,True,False
2013,2,,42,7,3,2.0,1,3,2,1.0,,3.0,1.0,2.0,2.0,,12000.0,,,8.0,2.0,,4.0,False,False
2013,2,,20,2,1,2.0,2,3,2,,,,,,,2.0,3500.0,,,,,,1.0,True,False
2013,2,,18,2,1,3.0,2,3,2,,,,,,,2.0,0.0,,,,,,2.0,True,False
2013,2,,43,6,1,3.0,2,1,2,1.0,5.0,5.0,1.0,2.0,2.0,,15000.0,,,8.0,2.0,,4.0,False,False
2013,2,,26,5,3,3.0,1,3,1,,,,,,,,12000.0,,,,,,2.0,False,False
2013,2,,19,2,1,1.0,2,1,2,,,,,,,2.0,0.0,,,,,,1.0,True,False
2013,2,,32,6,1,3.0,3,2,2,,,,,,,6.0,15000.0,,,,,,1.0,False,False
2013,2,,42,4,6,1.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,5800.0,,,,,,2.0,False,False
2013,2,1.0,43,3,2,2.0,2,2,2,,,,,,,4.0,1500.0,,,7.0,3.0,,1.0,False,False
2013,2,,43,6,1,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,10202.0,,,10.0,3.0,,1.0,False,False
2013,2,3.0,30,1,1,3.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,6660.0,,,10.0,4.0,,4.0,False,True
2013,2,,38,1,1,3.0,3,3,2,1.0,,5.0,1.0,2.0,2.0,,4720.0,,,5.0,1.0,,1.0,False,False
2013,2,2.0,29,5,6,3.0,2,2,2,,,,,,,6.0,0.0,,,10.0,4.0,,1.0,False,False
2013,2,,21,5,1,3.0,1,3,2,,,,,,,6.0,0.0,,,,,,4.0,True,False
2013,2,,24,6,1,3.0,2,3,2,3.0,,1.0,2.0,2.0,2.0,,30000.0,,,,,,5.0,True,False
2013,2,,27,1,1,3.0,1,3,1,,,,,,,5.0,440.0,,,8.0,3.0,,4.0,False,False
2013,2,3.0,30,6,2,1.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,13660.0,,,1.0,1.0,,5.0,False,False
2013,2,,43,5,2,3.0,2,3,1,,,,,,,5.0,0.0,,,7.0,3.0,,1.0,False,False
2013,2,1.0,41,5,3,3.0,2,3,2,3.0,,1.0,1.0,2.0,2.0,,10000.0,,,10.0,3.0,,4.0,False,False
2013,2,3.0,27,5,6,3.0,1,3,1,5.0,,2.0,1.0,2.0,2.0,,7440.0,,,10.0,2.0,,4.0,False,False
2013,2,3.0,32,7,6,3.0,3,3,2,1.0,,5.0,1.0,2.0,2.0,,10000.0,,,8.0,1.0,,1.0,False,False
2013,2,,19,6,2,3.0,1,1,2,,,,,,,2.0,1490.0,,,,,,1.0,True,False
2013,2,3.0,37,1,6,1.0,1,3,1,,,,,,,7.0,3000.0,,,10.0,2.0,,1.0,False,False
2013,2,,25,5,1,1.0,1,3,2,1.0,,2.0,1.0,2.0,2.0,,10000.0,,,,,,4.0,True,False
2013,2,3.0,34,1,1,1.0,1,1,1,,,,,,,,11160.0,,,1.0,1.0,,1.0,False,False
2013,2,3.0,28,7,2,1.0,3,1,2,1.0,,1.0,1.0,2.0,2.0,,9300.0,,,10.0,2.0,,3.0,False,True
2013,2,3.0,41,7,2,3.0,2,2,2,1.0,,1.0,1.0,2.0,2.0,,15000.0,,,,,,1.0,False,False
2013,2,,30,7,2,2.0,2,3,1,1.0,,1.0,1.0,2.0,2.0,,7000.0,,,,,,3.0,True,False
2013,2,,19,2,1,3.0,3,3,2,,,,,,,2.0,0.0,,,,,,4.0,True,False
2013,2,1.0,34,7,3,1.0,2,3,2,1.0,1.0,1.0,1.0,1.0,2.0,,10000.0,,,8.0,3.0,,4.0,False,False
2013,2,3.0,27,7,2,1.0,2,3,2,1.0,,1.0,1.0,2.0,2.0,,27000.0,,,10.0,4.0,,4.0,True,True
2013,2,3.0,33,5,1,3.0,1,2,2,,,,,,,6.0,0.0,,,7.0,3.0,,4.0,False,False
2013,2,2.0,35,1,1,3.0,2,3,1,,,,,,,6.0,4100.0,,,1.0,1.0,,5.0,False,False
2013,2,,37,3,1,3.0,2,3,2,3.0,,4.0,2.0,2.0,2.0,,8000.0,,,10.0,3.0,,1.0,False,False
2013,2,,34,5,1,3.0,1,1,2,1.0,,3.0,1.0,2.0,2.0,,7000.0,,,10.0,4.0,,1.0,False,False
2013,2,3.0,32,2,1,1.0,1,3,2,1.0,1.0,1.0,1.0,2.0,2.0,,17960.0,,,10.0,3.0,,4.0,False,False
2013,2,,31,6,2,3.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,,,,9.0,3.0,,3.0,False,False
2013,2,,23,7,1,3.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,,,,,,,3.0,True,False
2013,2,,27,7,2,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,,,,,,3.0,True,False
2013,2,,22,7,2,3.0,2,3,2,3.0,,4.0,1.0,2.0,2.0,,,,,8.0,3.0,,5.0,True,True
2013,2,,42,6,2,2.0,2,2,2,3.0,,4.0,1.0,2.0,2.0,,,,,9.0,3.0,,1.0,False,False
2013,2,,22,2,2,3.0,2,3,2,,,,,,,7.0,0.0,,,,,,4.0,False,False
2013,2,,40,4,2,2.0,2,3,2,3.0,,2.0,2.0,2.0,2.0,,15000.0,,,9.0,3.0,,4.0,False,False
2013,2,,24,2,2,2.0,2,3,2,,,,,,,5.0,0.0,,,,,,3.0,False,True
2013,2,,38,7,5,1.0,1,1,2,1.0,,2.0,1.0,1.0,2.0,,25000.0,,,10.0,4.0,,4.0,False,False
2013,2,,27,6,1,3.0,3,2,2,1.0,,3.0,1.0,2.0,2.0,,,,,,,,4.0,False,False
2013,2,,33,2,2,3.0,2,3,1,1.0,,3.0,2.0,2.0,2.0,,15000.0,,,,,,3.0,False,False
2013,2,,24,5,1,1.0,2,1,2,1.0,,4.0,1.0,2.0,2.0,,,,,,,,3.0,False,False
2013,2,,23,2,2,2.0,2,3,2,3.0,,3.0,1.0,2.0,2.0,,,,,,,,5.0,True,False
2013,2,,27,6,2,1.0,1,1,2,1.0,,3.0,1.0,2.0,2.0,,,,,,,,3.0,False,False
2013,2,,31,2,1,2.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,,,1.0,1.0,,5.0,False,False
2013,2,2.0,18,2,1,3.0,2,3,2,,,,,,,2.0,0.0,,,,,,1.0,True,False
2013,2,2.0,35,7,2,1.0,3,3,2,,,,,,,6.0,5000.0,,,10.0,3.0,,3.0,False,True
2013,2,,24,7,2,3.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,17000.0,,,,,,3.0,False,False
2013,2,,23,6,2,3.0,1,1,2,3.0,,2.0,2.0,2.0,2.0,,10000.0,,,,,,3.0,True,False
2013,2,,32,2,1,1.0,1,1,2,1.0,,1.0,1.0,1.0,2.0,,5000.0,,,10.0,2.0,,3.0,False,False
2013,2,,40,4,6,1.0,2,3,1,1.0,,3.0,1.0,1.0,2.0,,8000.0,,,,,,4.0,False,False
2013,2,,42,5,3,3.0,1,1,2,3.0,,4.0,2.0,2.0,2.0,,20000.0,,,10.0,3.0,,3.0,False,False
2013,2,,22,6,2,3.0,2,2,2,5.0,,2.0,2.0,2.0,2.0,,15000.0,,,,,,3.0,True,False
2013,2,,43,5,3,3.0,2,1,2,1.0,,2.0,1.0,1.0,2.0,,18000.0,,,,,,3.0,False,False
2013,2,,25,7,2,3.0,2,3,2,1.0,,3.0,1.0,1.0,2.0,,20000.0,,,10.0,3.0,,2.0,False,False
2013,2,,31,7,4,1.0,2,3,2,1.0,,1.0,1.0,1.0,2.0,,10000.0,,,,,,1.0,True,False
2013,2,,26,7,1,3.0,1,3,2,1.0,,2.0,1.0,2.0,2.0,,,,,,,,4.0,True,False
2013,2,,41,3,2,1.0,2,1,1,1.0,,2.0,2.0,2.0,2.0,,20000.0,,,10.0,3.0,,4.0,False,False
2013,2,,21,2,1,1.0,1,1,2,1.0,,2.0,1.0,1.0,2.0,,10000.0,,,,,,4.0,True,False
2013,2,,23,7,1,3.0,2,2,2,3.0,,2.0,1.0,2.0,2.0,,,,,,,,4.0,True,False
2013,2,,43,6,2,3.0,2,3,2,1.0,,4.0,1.0,1.0,2.0,,10000.0,,,,,,2.0,False,False
2013,2,,23,6,1,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,,,,10.0,4.0,,4.0,True,False
2013,2,,25,7,2,2.0,3,3,2,3.0,,1.0,1.0,2.0,2.0,,21000.0,,,,,,4.0,False,False
2013,2,,30,6,2,3.0,1,3,2,3.0,,2.0,1.0,2.0,2.0,,0.0,,,10.0,3.0,,4.0,False,False
2013,2,1.0,29,7,1,3.0,2,3,2,1.0,,1.0,1.0,2.0,2.0,,25000.0,,,,,,,True,False
2013,2,,37,7,1,3.0,2,3,2,,,,,,,6.0,0.0,,,7.0,2.0,,4.0,False,False
2013,2,,39,6,1,3.0,3,3,1,1.0,,1.0,1.0,1.0,2.0,,10000.0,,,7.0,2.0,,4.0,False,False
2013,2,,35,2,1,1.0,2,1,1,1.0,,2.0,1.0,2.0,2.0,,12000.0,,,,,,,False,False
2013,2,,37,5,6,3.0,3,3,1,1.0,,2.0,1.0,2.0,2.0,,13000.0,,,10.0,3.0,,1.0,True,False
2013,2,,34,5,3,2.0,2,3,2,1.0,,1.0,1.0,1.0,1.0,,5000.0,,,10.0,2.0,,3.0,False,False
2013,2,3.0,24,7,3,3.0,2,1,2,1.0,,3.0,1.0,2.0,1.0,,15000.0,,,10.0,3.0,,2.0,True,False
2013,2,,27,7,3,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,30000.0,,,10.0,4.0,,4.0,True,False
2013,2,,30,7,1,2.0,2,3,2,2.0,,,2.0,2.0,2.0,,10000.0,,,,,,3.0,False,False
2013,2,,37,5,2,2.0,2,2,2,3.0,,2.0,2.0,2.0,2.0,,5000.0,,,,,,4.0,False,False
2013,2,,18,6,2,3.0,2,1,2,,,,,,,5.0,12000.0,,,9.0,3.0,,4.0,False,True
2013,2,,33,6,3,3.0,2,1,2,1.0,,1.0,1.0,1.0,1.0,,20000.0,,,8.0,2.0,,2.0,False,False
2013,2,,41,5,2,2.0,3,3,2,4.0,,5.0,2.0,2.0,2.0,,1500.0,,,10.0,3.0,,3.0,False,False
2013,2,,21,5,2,3.0,2,3,2,3.0,,2.0,2.0,2.0,2.0,,12000.0,,,,,,3.0,True,True
2013,2,,32,5,1,2.0,2,3,2,,,,,,,6.0,0.0,,,8.0,3.0,,4.0,False,False
2013,2,,26,7,6,3.0,3,1,2,,,,,,,5.0,0.0,,,,,,4.0,False,False
2013,2,,35,7,1,3.0,2,2,2,1.0,2.0,2.0,1.0,1.0,2.0,,13000.0,,,,,,,True,False
2013,2,,24,7,3,3.0,2,2,2,1.0,,4.0,1.0,1.0,2.0,,37000.0,,,9.0,4.0,,3.0,True,False
2013,2,,42,7,6,3.0,2,2,2,1.0,,3.0,1.0,2.0,2.0,,25000.0,,,10.0,4.0,,2.0,False,False
2013,2,1.0,31,7,3,2.0,3,2,2,1.0,,3.0,1.0,2.0,2.0,,13500.0,,,10.0,2.0,,3.0,True,False
2013,2,,43,4,3,2.0,2,2,2,1.0,3.0,1.0,1.0,2.0,2.0,,20000.0,,,6.0,1.0,,1.0,False,False
2013,2,,41,1,1,2.0,2,2,1,1.0,,3.0,1.0,2.0,2.0,,10000.0,,,10.0,3.0,,2.0,False,False
2013,2,3.0,40,7,1,2.0,2,2,1,1.0,,1.0,1.0,2.0,2.0,,20000.0,,,10.0,2.0,,1.0,False,False
2013,2,,34,6,2,3.0,3,2,2,1.0,,2.0,1.0,1.0,2.0,,6000.0,,,10.0,2.0,,3.0,False,False
2013,2,,32,7,2,3.0,2,3,1,1.0,,4.0,1.0,2.0,2.0,,,,,,,,4.0,False,False
2013,2,,23,2,1,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,,,,,,,4.0,True,False
2013,2,,25,7,1,3.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,,,,,,,4.0,True,False
2013,2,,39,7,1,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,,,,,,4.0,False,False
2013,2,,18,6,1,3.0,1,3,1,3.0,,1.0,1.0,2.0,2.0,,,,,,,,4.0,True,False
2013,2,,28,6,3,2.0,2,2,2,1.0,,2.0,1.0,1.0,2.0,,10000.0,,,7.0,3.0,,3.0,True,False
2013,2,,34,7,1,3.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,20000.0,,,,,,4.0,False,False
2013,2,2.0,33,6,1,1.0,3,1,2,1.0,,5.0,1.0,1.0,2.0,,15000.0,,,5.0,1.0,,1.0,False,False
2013,2,,33,2,3,3.0,2,2,1,3.0,,4.0,1.0,2.0,2.0,,10000.0,,,10.0,3.0,,2.0,False,False
2013,2,,31,6,3,3.0,2,2,2,1.0,,2.0,1.0,1.0,2.0,,20000.0,,,9.0,3.0,,1.0,False,False
2013,2,,43,6,3,3.0,2,2,2,3.0,,2.0,1.0,2.0,2.0,,25000.0,,,9.0,4.0,,1.0,False,False
2013,2,,41,4,4,2.0,2,2,2,3.0,,2.0,1.0,2.0,2.0,,15000.0,,,,,,1.0,False,False
2013,2,1.0,38,6,2,2.0,2,2,2,2.0,,,2.0,2.0,2.0,,,,,3.0,1.0,,1.0,False,False
2013,2,,28,7,1,1.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,10000.0,,,,,,5.0,False,False
2013,2,,23,4,2,1.0,2,1,1,1.0,,3.0,1.0,2.0,2.0,,5270.0,,,9.0,4.0,,1.0,False,False
2013,2,,40,7,2,1.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,14000.0,,,10.0,4.0,,5.0,False,False
2013,2,,18,2,1,3.0,2,2,2,,,,,,,2.0,0.0,,,,,,1.0,True,False
2013,2,,31,6,2,1.0,2,1,2,4.0,,3.0,2.0,2.0,2.0,,5000.0,,,10.0,4.0,,1.0,False,False
2013,2,3.0,42,7,1,3.0,2,2,2,,,,,,,5.0,,,,7.0,3.0,,4.0,False,False
2013,2,,34,5,1,3.0,3,2,2,3.0,,5.0,2.0,2.0,2.0,,8500.0,,,2.0,3.0,,1.0,False,False
2013,2,,20,2,1,3.0,3,2,2,,,,,,,2.0,2500.0,,,,,,1.0,True,False
2013,2,,29,2,1,3.0,2,2,2,2.0,,,2.0,2.0,2.0,,20000.0,,,9.0,3.0,,5.0,False,False
2013,2,,29,6,6,1.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,15000.0,,,,,,1.0,False,False
2013,2,3.0,37,7,6,2.0,3,2,2,1.0,,5.0,1.0,2.0,2.0,,14000.0,,,6.0,3.0,,1.0,False,False
2013,2,,41,7,1,3.0,2,1,2,1.0,,5.0,1.0,2.0,2.0,,0.0,,,,,,1.0,False,False
2013,2,3.0,38,7,2,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,16800.0,,,8.0,3.0,,4.0,False,False
2013,2,,30,5,1,2.0,2,2,2,1.0,,5.0,1.0,2.0,2.0,,6000.0,,,10.0,4.0,,1.0,False,False
2013,2,1.0,43,6,1,2.0,2,2,2,1.0,,5.0,1.0,2.0,2.0,,9000.0,,,7.0,1.0,,1.0,False,False
2013,2,,21,2,1,2.0,3,2,2,,,,,,,2.0,0.0,,,,,,1.0,True,False
2013,2,3.0,40,6,1,2.0,3,2,2,1.0,,5.0,1.0,2.0,2.0,,25000.0,,,,,,1.0,False,False
2013,2,,24,1,1,3.0,2,3,2,,,,,,,,7800.0,,,,,,1.0,True,False
2013,2,1.0,41,4,1,3.0,1,3,2,,,,,,,5.0,870.0,,,8.0,2.0,,1.0,False,False
2013,2,3.0,43,3,1,3.0,2,2,2,1.0,,5.0,1.0,2.0,2.0,,4800.0,,,9.0,3.0,,1.0,False,False
2013,2,1.0,34,1,1,3.0,2,2,2,1.0,,5.0,1.0,2.0,2.0,,4790.0,,,8.0,3.0,,3.0,False,False
2013,2,3.0,43,6,2,3.0,3,2,2,2.0,,,2.0,2.0,2.0,,6000.0,,,8.0,3.0,,1.0,False,False
2013,2,,39,1,6,3.0,3,2,2,,,,,,,,0.0,,,8.0,3.0,,1.0,False,False
2013,2,,40,7,1,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,6000.0,,,10.0,3.0,,3.0,False,False
2013,2,3.0,40,6,6,1.0,2,3,2,3.0,,4.0,2.0,2.0,2.0,,7000.0,,,,,,,False,False
2013,2,2.0,41,7,1,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,8410.0,,,,,,5.0,False,False
2013,2,,41,4,3,3.0,1,1,2,1.0,,4.0,1.0,2.0,2.0,,4000.0,,,8.0,2.0,,3.0,False,False
2013,2,3.0,35,2,6,3.0,1,1,2,,,,,,,5.0,6500.0,,,7.0,2.0,,1.0,False,False
2013,2,,19,1,6,2.0,1,3,2,,,,,,,1.0,5900.0,,,,,,1.0,True,False
2013,2,3.0,37,2,1,1.0,2,1,2,1.0,,4.0,1.0,2.0,2.0,,2750.0,,,9.0,3.0,,2.0,False,False
2013,2,3.0,36,1,2,1.0,2,1,2,,,,,,,6.0,2400.0,,,10.0,4.0,,1.0,False,False
2013,2,,28,6,6,3.0,2,2,1,2.0,,,2.0,2.0,2.0,,5600.0,,,,,,4.0,True,False
2013,2,,27,5,1,3.0,2,3,2,3.0,,2.0,2.0,2.0,2.0,,9000.0,,,,,,,True,False
2013,2,,36,5,1,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,3000.0,,,8.0,3.0,,1.0,False,False
2013,2,,40,6,6,3.0,1,1,2,1.0,1.0,5.0,1.0,2.0,2.0,,8280.0,,,,,,1.0,False,False
2013,2,3.0,35,2,1,3.0,3,1,1,1.0,,5.0,1.0,2.0,2.0,,5840.0,,,,,,4.0,False,False
2013,2,,41,6,1,3.0,3,2,2,,,,,,,,20000.0,,,9.0,2.0,,1.0,False,False
2013,2,3.0,38,5,1,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,5600.0,,,9.0,3.0,,1.0,False,False
2013,2,,19,2,1,3.0,2,2,2,,,,,,,2.0,0.0,,,,,,1.0,True,False
2013,2,3.0,41,6,1,2.0,3,1,2,1.0,,5.0,1.0,2.0,2.0,,11000.0,,,9.0,3.0,,4.0,False,False
2013,2,,41,6,1,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,10000.0,,,10.0,3.0,,4.0,False,False
2013,2,,33,6,1,3.0,2,3,2,3.0,,4.0,2.0,2.0,2.0,,12500.0,,,,,,1.0,False,False
2013,2,,41,6,4,1.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,7000.0,,,10.0,3.0,,4.0,False,False
2013,2,,38,7,3,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,,,,,,,3.0,False,False
2013,2,,24,7,2,2.0,1,2,2,1.0,,4.0,1.0,2.0,2.0,,11000.0,,,9.0,3.0,,3.0,True,True
2013,2,,28,6,1,1.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,11000.0,,,,,,2.0,True,False
2013,2,,31,2,1,3.0,2,3,2,1.0,,3.0,2.0,2.0,2.0,,7000.0,,,,,,4.0,False,False
2013,2,,21,6,1,3.0,2,3,2,,,,,,,3.0,0.0,,,,,,3.0,True,False
2013,2,,36,2,1,2.0,2,3,2,,,,,,,6.0,0.0,,,,,,4.0,True,False
2013,2,,41,7,2,3.0,1,3,2,2.0,,,2.0,2.0,2.0,,30000.0,,,8.0,2.0,,4.0,False,False
2013,2,,27,2,2,2.0,2,2,2,,,,,,,5.0,0.0,,,9.0,3.0,,3.0,False,True
2013,2,,43,6,1,1.0,1,1,2,1.0,,4.0,1.0,2.0,2.0,,11200.0,,,7.0,2.0,,5.0,False,False
2013,2,,23,6,1,3.0,1,1,1,1.0,,3.0,1.0,2.0,2.0,,30000.0,,,,,,4.0,True,False
2013,2,1.0,38,2,1,2.0,3,1,2,,,,,,,5.0,0.0,,,8.0,3.0,,2.0,False,False
2013,2,1.0,29,7,1,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,12000.0,,,,,,5.0,True,False
2013,2,,25,5,1,1.0,2,1,2,1.0,,1.0,2.0,2.0,2.0,,9500.0,,,,,,5.0,False,False
2013,2,,35,6,1,3.0,2,3,2,1.0,,3.0,1.0,2.0,2.0,,,,,9.0,4.0,,4.0,False,True
2013,2,1.0,38,2,3,2.0,2,2,1,,,,,,,5.0,200.0,,,8.0,2.0,,5.0,False,False
2013,2,3.0,30,5,2,2.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,15100.0,,,8.0,1.0,,5.0,False,False
2013,2,3.0,22,6,2,3.0,2,1,2,1.0,,3.0,1.0,1.0,2.0,,,,,9.0,3.0,,4.0,True,False
2013,2,1.0,21,2,1,3.0,3,1,2,1.0,,3.0,1.0,1.0,1.0,,7300.0,,,8.0,3.0,,4.0,False,False
2013,2,,42,6,1,3.0,2,2,2,1.0,,3.0,2.0,2.0,2.0,,6000.0,,,10.0,2.0,,3.0,False,False
2013,2,,20,6,1,3.0,2,2,2,,,,,,,2.0,2900.0,,,,,,4.0,True,False
2013,2,3.0,39,6,6,3.0,3,2,2,1.0,,4.0,1.0,2.0,2.0,,,,,10.0,2.0,,5.0,False,False
2013,2,1.0,24,7,1,2.0,1,2,2,,,,,,,6.0,0.0,,,,,,4.0,True,False
2013,2,,18,2,1,2.0,2,2,2,,,,,,,2.0,0.0,,,,,,1.0,True,False
2013,2,3.0,35,6,1,3.0,2,3,2,2.0,,,2.0,2.0,2.0,,,,,10.0,4.0,,1.0,False,False
2013,2,1.0,28,4,2,2.0,1,2,2,3.0,,3.0,1.0,2.0,2.0,,10000.0,,,,,,3.0,True,False
2013,2,,43,6,2,3.0,2,3,1,,,,,,,7.0,0.0,,,8.0,4.0,,3.0,True,False
2013,2,,28,6,1,3.0,1,3,2,1.0,,4.0,2.0,2.0,2.0,,6150.0,,,10.0,3.0,,4.0,False,False
2013,2,,34,7,1,3.0,2,2,2,1.0,,4.0,2.0,2.0,2.0,,7150.0,,,10.0,3.0,,4.0,False,False
2013,2,3.0,22,6,1,3.0,2,2,2,1.0,,3.0,1.0,2.0,2.0,,,,,10.0,2.0,,1.0,False,True
2013,2,,31,5,1,2.0,2,2,2,1.0,,5.0,2.0,2.0,2.0,,5300.0,,,9.0,2.0,,4.0,False,False
2013,2,3.0,26,1,2,2.0,2,2,1,3.0,,3.0,1.0,2.0,2.0,,7000.0,,,,,,3.0,True,False
2013,2,1.0,25,3,2,2.0,2,2,2,,,,,,,1.0,945.0,,,,,,4.0,False,False
2013,2,,39,6,1,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,15000.0,,,6.0,2.0,,4.0,False,False
2013,2,,24,6,2,2.0,1,2,2,1.0,,4.0,1.0,2.0,2.0,,10000.0,,,8.0,2.0,,3.0,False,False
2013,2,,40,6,2,2.0,1,2,2,1.0,,5.0,1.0,1.0,2.0,,18100.0,,,8.0,3.0,,4.0,False,False
2013,2,,18,1,2,2.0,2,2,2,,,,,,,2.0,0.0,,,,,,4.0,True,False
2013,2,,41,3,2,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,6000.0,,,7.0,2.0,,4.0,False,False
2013,2,,18,2,6,1.0,2,3,2,,,,,,,1.0,0.0,,,,,,4.0,True,False
2013,2,,18,2,1,3.0,2,3,2,,,,,,,1.0,0.0,,,,,,1.0,True,False
2013,2,,22,2,1,2.0,2,2,2,,,,,,,2.0,0.0,,,,,,4.0,True,False
2013,2,1.0,27,2,1,2.0,1,1,1,1.0,,3.0,1.0,2.0,2.0,,,,,8.0,1.0,,4.0,False,False
2013,2,,23,6,1,3.0,2,1,2,1.0,,3.0,1.0,2.0,2.0,,,,,,,,4.0,True,False
2013,2,,42,6,1,2.0,1,3,2,1.0,,4.0,2.0,2.0,2.0,,5000.0,,,9.0,3.0,,4.0,False,False
2013,2,,18,2,1,2.0,1,2,2,,,,,,,2.0,0.0,,,,,,4.0,True,False
2013,2,,38,6,1,3.0,2,2,2,1.0,,3.0,2.0,2.0,2.0,,7130.0,,,,,,4.0,False,False
2013,2,,21,6,1,3.0,1,2,2,1.0,,3.0,2.0,2.0,2.0,,7000.0,,,,,,4.0,True,False
2013,2,,41,1,1,3.0,2,3,2,1.0,,4.0,2.0,2.0,2.0,,7000.0,,,,,,4.0,False,False
2013,2,,42,3,1,2.0,3,2,2,1.0,,3.0,1.0,2.0,2.0,,,,,2.0,1.0,,1.0,False,False
2013,2,,34,7,2,3.0,2,2,2,2.0,,,1.0,2.0,2.0,,30000.0,,,10.0,3.0,,4.0,False,False
2013,2,3.0,38,2,2,3.0,1,2,2,1.0,,,1.0,2.0,2.0,,10300.0,,,9.0,4.0,,4.0,False,False
2013,2,3.0,36,2,2,3.0,1,3,2,3.0,,4.0,1.0,2.0,2.0,,6000.0,,,9.0,3.0,,1.0,False,False
